pitch_mean,pitch_std,rms_mean,zcr_mean,spectral_centroid_mean,spectral_rolloff_mean,chroma_mean,mfcc_1_mean,mfcc_1_std,delta_mfcc_1_mean,delta_mfcc_1_std,delta2_mfcc_1_mean,delta2_mfcc_1_std,mfcc_2_mean,mfcc_2_std,delta_mfcc_2_mean,delta_mfcc_2_std,delta2_mfcc_2_mean,delta2_mfcc_2_std,mfcc_3_mean,mfcc_3_std,delta_mfcc_3_mean,delta_mfcc_3_std,delta2_mfcc_3_mean,delta2_mfcc_3_std,mfcc_4_mean,mfcc_4_std,delta_mfcc_4_mean,delta_mfcc_4_std,delta2_mfcc_4_mean,delta2_mfcc_4_std,mfcc_5_mean,mfcc_5_std,delta_mfcc_5_mean,delta_mfcc_5_std,delta2_mfcc_5_mean,delta2_mfcc_5_std,mfcc_6_mean,mfcc_6_std,delta_mfcc_6_mean,delta_mfcc_6_std,delta2_mfcc_6_mean,delta2_mfcc_6_std,mfcc_7_mean,mfcc_7_std,delta_mfcc_7_mean,delta_mfcc_7_std,delta2_mfcc_7_mean,delta2_mfcc_7_std,mfcc_8_mean,mfcc_8_std,delta_mfcc_8_mean,delta_mfcc_8_std,delta2_mfcc_8_mean,delta2_mfcc_8_std,mfcc_9_mean,mfcc_9_std,delta_mfcc_9_mean,delta_mfcc_9_std,delta2_mfcc_9_mean,delta2_mfcc_9_std,mfcc_10_mean,mfcc_10_std,delta_mfcc_10_mean,delta_mfcc_10_std,delta2_mfcc_10_mean,delta2_mfcc_10_std,mfcc_11_mean,mfcc_11_std,delta_mfcc_11_mean,delta_mfcc_11_std,delta2_mfcc_11_mean,delta2_mfcc_11_std,mfcc_12_mean,mfcc_12_std,delta_mfcc_12_mean,delta_mfcc_12_std,delta2_mfcc_12_mean,delta2_mfcc_12_std,mfcc_13_mean,mfcc_13_std,delta_mfcc_13_mean,delta_mfcc_13_std,delta2_mfcc_13_mean,delta2_mfcc_13_std,emotion
122.35207086995302,52.16919265378002,0.0019030473,0.19189897017045454,2113.90920590509,4304.403409090909,0.50525475,-664.5726,171.45709,0.8881929,17.54668,-0.10041246,8.137491,76.32335,59.576885,0.52075285,8.628864,0.067278646,4.437193,13.032923,31.559565,-0.033075277,6.4209824,0.035399187,4.135131,20.973888,22.494616,-0.017849242,4.9208746,-0.0039462154,2.683286,14.4871025,17.66562,-0.0030214824,3.844059,0.031445414,2.1152499,3.8252325,15.904279,-0.005857617,2.6350303,0.001376824,1.6205695,-6.2441564,19.3574,0.014357446,2.6765466,0.018195877,2.017525,1.8695728,12.052131,-0.06659738,2.1772532,0.010786227,1.5332495,3.096648,12.12533,-0.091399394,1.9952043,-0.015048996,1.1752169,1.0611631,10.089615,-0.10796234,1.9036812,-0.039055046,1.0098605,3.165722,9.481574,-0.026450738,1.9544635,0.019904828,0.98734564,7.4664946,7.7546277,0.02831868,1.553071,0.04270461,0.82157993,-2.306546,11.025478,-0.088333055,1.8948096,0.063864045,0.9075591,calm
146.4447138935427,51.038557598301495,0.0019977822,0.2830447635135135,2472.4107554280367,4740.216779279279,0.49789217,-664.2142,177.78113,0.5687488,19.222622,-0.3583803,7.839446,70.77744,59.13251,0.5044185,7.9746175,0.04945228,4.154828,1.9981701,35.339203,0.03260222,6.726584,0.011073359,4.212737,16.557455,24.685928,-0.08442406,5.142723,-0.091442056,2.657821,8.083846,19.674782,-0.018345596,4.3276277,0.031180354,2.528823,-1.5547178,14.4680805,-0.032260284,2.1316466,-0.05702493,1.3526598,-11.217219,21.338753,-0.014701616,3.2390034,0.028436562,1.9715519,-4.0317407,11.904626,-0.06406786,1.897325,-0.032443453,1.2920449,0.07951828,10.220354,-0.038441375,1.7545727,0.0061392044,0.9766993,-5.916688,11.359363,-0.09179124,1.707664,0.017189091,1.1140234,1.2217416,9.850184,-0.050638705,1.9176716,0.04034465,1.077834,2.9351325,8.11666,-0.12804595,1.2646984,-0.006940033,0.61207116,-6.8254256,10.716363,-0.11233997,1.7867389,0.06011114,0.7769008,calm
164.9744791157323,33.41641563955247,0.0018188424,0.23304191468253968,2345.5996779523293,4170.572916666667,0.46312305,-613.2293,137.34561,0.27417672,15.501298,-0.14396624,6.591871,58.896187,58.547977,0.862958,6.240378,0.07868638,4.928163,2.1355646,25.125978,-0.026302343,4.1219025,0.058535263,3.0405705,28.672823,23.98442,-0.0012465186,4.6446643,-0.022764804,2.1453855,6.1165195,21.842613,0.22482893,4.664053,-0.027542397,2.3781204,-10.292035,16.682737,-0.045136735,2.8819094,0.013539375,1.7643868,-16.011232,14.95311,0.18308543,2.8100562,0.059567686,1.5465513,7.051614,7.6988163,-0.0012642929,1.5944685,0.04974581,1.0593652,-3.240124,13.074106,0.009057987,2.2189846,0.04412368,1.1265551,1.274716,8.580473,0.006722637,1.5528809,0.0053017163,0.9448219,0.53498423,10.800578,0.029120158,2.0001328,0.026250431,1.0789411,3.286086,9.074503,0.02317994,1.3149801,0.0020413746,0.87799245,-5.3434114,8.903244,0.13189343,1.5089924,0.014512906,0.89838445,calm
171.84072053338718,22.319243240671096,0.0019454564,0.22282977143595042,2219.676925640874,3905.6043388429753,0.44829074,-634.9052,133.11382,-2.5358906,16.75882,0.10492142,7.394954,58.881752,76.90508,0.28760675,7.323956,0.041764,5.071242,1.6926669,25.524914,0.081354134,4.7909193,-0.006207761,3.8688462,22.975512,22.076895,-0.3165465,4.941813,0.055210732,2.4239087,-1.0869507,24.962856,-0.05230573,5.399542,0.03782784,2.4773982,-1.7256576,14.647782,-0.1433102,2.3295133,0.05137516,1.4152603,-19.68155,16.995186,0.2205221,3.3867407,-0.0033662796,1.8823626,-4.0113764,10.402744,0.025895117,1.7769694,-0.00514134,1.2647759,-3.1339889,10.57657,-0.020650407,1.9740088,-0.019104756,1.0296807,-4.454049,11.561109,-0.14645667,1.4512342,-0.0084634395,1.132854,-2.1899135,10.034129,-0.010147452,1.844476,-0.0018540861,1.2038945,3.126587,8.009567,-0.13732041,1.3449279,-0.0042780037,0.85344976,-8.847015,7.7089705,0.0952621,1.2303987,-0.011487226,0.76484495,calm
174.7725746499454,43.79393999796537,0.0024308143,0.24147329757462688,2301.0899331504766,4164.237406716418,0.4162404,-625.6346,148.32617,-0.20523106,17.496326,-0.13573915,7.04233,64.83488,57.1251,0.66011685,7.838165,0.013277918,4.6850376,7.431228,25.53582,0.17342603,5.2416754,-0.010895041,2.6874545,21.436464,20.560596,-0.025521649,4.041218,-0.017107958,2.3475394,4.3246827,26.563715,0.15869126,5.6431394,-0.0017422633,2.4837415,-4.6086173,17.331964,-0.012464908,3.1959507,0.018720025,1.6399636,-14.505957,14.330753,0.21381262,2.7720425,0.020228578,1.9082325,-2.9197953,10.295726,-0.08410915,1.9121388,-0.029297,1.0551505,-5.0177374,11.823071,-0.04754412,1.7453023,-0.009553104,0.77053815,-2.6234822,9.730936,-0.08762244,1.8358197,-0.020308854,1.11093,-3.7836704,9.863949,0.038186505,1.9455528,-0.002285975,1.0147723,2.4584286,8.91747,-0.101920925,1.6154865,-0.009938756,1.0360216,-7.6847944,8.774578,0.076069675,1.5774391,0.0023554794,0.81305933,calm
243.8825908628611,231.52178732630523,0.0019770635,0.21514277495155038,2121.219661557263,4127.604166666667,0.4130267,-645.4723,153.97356,0.1444326,18.303186,-0.19027148,6.9839983,79.720245,58.06987,0.48321995,7.7879486,0.02322812,4.978607,5.4149365,26.222006,0.4020676,4.904375,0.068533815,2.5941892,20.812834,23.625746,0.042726383,4.0902486,0.038092125,2.2724488,4.25206,26.868328,-0.019758461,5.930477,0.008799804,2.6680882,-6.346092,15.14433,0.15274715,2.9644501,0.0064306445,1.6392726,-15.616029,18.084904,0.2527675,3.2550902,0.0171822,1.6999224,0.37179843,9.077167,-0.008788101,1.9696596,0.053498983,1.3655063,1.1683674,15.87284,-0.10853793,2.3031697,0.03353632,1.139268,-0.12794767,9.860554,-0.079145685,1.7156466,-0.013282883,0.9396937,0.2744062,10.2077675,-0.06502411,1.9559581,0.01751801,0.9871988,6.530246,9.418826,-0.15756592,1.6263572,-0.011526072,1.2594736,-2.80174,8.814059,-0.040338073,1.3975,0.012943715,0.82718784,calm
143.88845408790516,34.896508622840614,0.0020739993,0.20490944602272726,2331.175180116,4601.917613636364,0.5036012,-631.0941,167.92035,1.1596441,18.62523,0.03657045,7.9048915,62.8234,60.42625,0.43563822,5.8829226,-0.12343738,3.4743712,-2.5277658,29.873264,-0.08797693,5.2087736,-0.048997696,3.33971,25.266735,22.99673,0.031128725,4.6335583,0.012403576,2.7926297,4.630306,25.502932,-0.03231186,5.2833476,-0.043938354,3.074921,0.4177403,16.837442,-0.011517016,2.901346,0.030258846,1.3492807,-9.462466,17.972673,-0.11763382,3.3135002,0.0043727104,1.6021078,-0.26777452,10.393025,-0.014656611,1.9631301,-0.021602752,1.2047008,4.0607934,11.6866045,-0.063626654,2.3361166,-0.020113654,1.2853931,-0.8146059,11.532863,-0.020033957,1.887204,0.0063541536,1.150898,2.4061265,9.9350195,-0.09703211,1.6980627,0.01634105,0.9244931,5.520127,6.7779584,-0.052709024,1.1985066,0.0104033565,0.68140924,-7.2815757,10.75003,-0.1881471,1.7432542,-0.034908723,0.895923,happy
432.033434191915,358.6952194472433,0.0035956437,0.2816666069380734,2390.0585609464147,4585.9375,0.4384594,-619.73285,189.2496,0.28762147,18.658464,-0.20383976,7.2934546,68.59137,52.172573,0.5081888,5.4833145,-0.071180314,3.1417835,-6.582376,27.246273,0.39208758,5.058976,0.07678773,3.5970917,19.99174,25.168781,0.03439363,4.499752,0.015396183,2.837177,-1.0490226,25.583847,-0.051640175,5.646079,-3.4226738e-05,3.1116745,-7.366378,13.951856,0.122728,2.8044424,0.037854217,1.5053468,-11.893345,16.621328,0.23076943,3.240764,0.060107823,1.712637,-0.6114706,9.812076,-0.0058215596,1.7709731,0.006427408,1.1160454,0.04180859,13.305037,-0.2109589,2.185705,-0.06560623,1.1806532,-5.2710576,12.284151,-0.06749566,2.0163236,-0.05505054,1.2498345,2.1101937,10.219958,-0.07502867,1.895255,-0.04799434,1.0952439,2.6770616,7.7544146,-0.10239078,1.3910543,-0.041384447,0.8697607,-4.426156,10.920715,-0.0052647614,1.5301268,0.023142993,0.92630094,happy
708.7444233321025,634.1519738049709,0.0041719726,0.2057580680490654,2275.0556529169726,4416.544976635514,0.461514,-595.5571,177.87224,0.22723188,20.580395,-0.4396306,9.105117,62.98204,55.382935,0.7980986,7.9357967,0.122287646,3.3132203,-8.915704,30.779943,0.24681751,5.837527,0.0701201,3.4873366,18.092363,19.345789,-0.0984655,3.8799293,-0.10039127,2.6130455,0.40984204,28.276741,-0.06260406,6.0226264,-0.089378625,3.299,-6.327893,19.320381,0.05942987,2.6072354,-0.03470822,1.6143676,-16.18502,18.90254,0.21599776,3.5891016,0.07040795,2.2319865,-2.3447354,13.357959,-0.12624663,1.7630868,-0.025643067,1.1972047,0.26952502,10.964786,-0.11456354,1.7088301,-0.019141661,0.9632201,-6.360278,11.946752,0.01688248,1.3830576,0.00868414,0.89957345,0.46417922,10.682163,-0.027064506,2.1556716,-0.00092705275,1.1719936,4.579882,8.899838,-0.17251217,1.1438931,-0.050052084,0.62145805,-8.374748,9.671185,0.06517394,1.4028064,0.01786986,0.7820124,happy
708.7444233321025,634.1519738049709,0.0041719726,0.2057580680490654,2275.0556529169726,4416.544976635514,0.461514,-595.5571,177.87224,0.22723188,20.580395,-0.4396306,9.105117,62.98204,55.382935,0.7980986,7.9357967,0.122287646,3.3132203,-8.915704,30.779943,0.24681751,5.837527,0.0701201,3.4873366,18.092363,19.345789,-0.0984655,3.8799293,-0.10039127,2.6130455,0.40984204,28.276741,-0.06260406,6.0226264,-0.089378625,3.299,-6.327893,19.320381,0.05942987,2.6072354,-0.03470822,1.6143676,-16.18502,18.90254,0.21599776,3.5891016,0.07040795,2.2319865,-2.3447354,13.357959,-0.12624663,1.7630868,-0.025643067,1.1972047,0.26952502,10.964786,-0.11456354,1.7088301,-0.019141661,0.9632201,-6.360278,11.946752,0.01688248,1.3830576,0.00868414,0.89957345,0.46417922,10.682163,-0.027064506,2.1556716,-0.00092705275,1.1719936,4.579882,8.899838,-0.17251217,1.1438931,-0.050052084,0.62145805,-8.374748,9.671185,0.06517394,1.4028064,0.01786986,0.7820124,happy
481.65442207399104,231.4321423321281,0.016393464,0.13690422117248063,1877.5024736095238,3689.7407945736436,0.4515204,-464.6021,197.03546,-0.2077464,18.191984,-0.03128847,9.021255,57.750294,40.531017,0.072432645,6.1804824,-0.0131093515,3.5212939,-16.057543,31.768759,0.40345836,5.309902,0.020807177,4.4989233,14.543917,25.346281,0.21941018,5.433565,0.021247886,2.5892022,-5.3184123,27.13575,0.06769401,5.9914145,-0.0040670163,3.3058417,-17.695482,22.885298,0.1717601,3.6057346,-0.035928134,1.7385645,-12.150815,16.43048,0.23952605,3.4937937,-0.027985873,1.7953893,-10.801101,16.81236,0.07274999,2.9542503,-0.003179552,1.9922466,-2.3901906,14.319206,0.003491764,2.3513944,0.0125647625,1.4347794,-2.4073732,10.848422,-0.0035258818,1.8884343,0.0009405151,1.4008826,-1.8929788,14.668639,-0.10593503,2.2744899,-0.027905842,1.443347,7.4759398,9.020059,-0.06679511,1.4829816,-0.031544123,1.0671581,-5.749031,16.534657,-0.010682305,2.089307,-0.020237619,1.3101252,happy
578.0214376518625,482.5042969921566,0.01864117,0.1815060593011811,2239.4332787747126,4090.428149606299,0.47756186,-420.47897,167.97089,-0.5295407,16.502659,-0.14759764,8.38201,40.48063,52.2721,0.45350605,6.862083,-0.0056648506,4.1004863,-12.418804,26.186321,0.087663785,4.7677183,-0.01404833,3.3903015,16.785826,24.023129,-0.097629055,5.450079,-0.015693903,2.7152789,-7.425354,27.59271,0.05680008,6.058892,-0.01357176,3.1819265,-16.711128,25.312231,-0.0029032738,4.504088,-0.026385978,2.2137778,-12.288236,15.795012,0.14525534,3.1420515,0.020140175,1.8206933,-6.416669,13.581699,0.023984572,2.4145877,0.026589768,1.2785625,-4.543201,13.8619585,0.036321655,2.3783653,-0.010687133,1.2366371,-3.94489,11.600455,-0.038837705,2.0557332,-0.019274857,1.390652,-3.8840773,13.476159,-0.031122291,2.7084396,0.013683715,1.6549332,2.249088,9.732735,-0.11236582,1.4222195,-0.0028553354,0.9495839,-6.947513,13.151686,0.03480794,1.9242285,-0.012331683,1.0940785,happy
386.33673341111654,215.0274874373778,0.014561002,0.20087198572834647,2113.922801465723,3837.044783464567,0.41684914,-475.2774,198.42087,0.5206565,18.822401,0.14616884,7.890461,55.810337,44.24491,0.44374344,7.345748,0.07994475,4.522056,-22.780006,42.86718,0.002797885,7.505501,-0.08715107,4.637095,17.51503,25.474602,-0.08653317,4.5537906,-0.066846475,2.2114542,-9.54804,32.65453,0.006916765,6.7881107,0.016464107,3.1921847,-17.12138,23.49789,-0.020380259,3.4649448,0.0028903475,1.8575906,-12.396032,19.587982,-0.1037882,4.075428,-0.04441406,2.0595398,-13.712562,16.905464,-0.057079993,2.2197711,-0.029699381,1.5145818,-0.65066195,13.413715,0.037223227,2.0903013,0.0026958613,1.3958409,-7.060321,11.554373,0.058660492,1.3267998,0.012519148,0.8623251,-4.2563186,14.352922,0.07380324,2.3937602,0.028196296,1.3549646,3.0541942,9.771733,0.07921026,1.5656902,0.032787427,0.9863394,-8.097818,13.135985,0.039919823,1.6195388,0.014616714,0.81877637,happy
489.21946397556434,194.45434654139393,0.022916313,0.15423177083333334,1964.6767208272167,3740.9505208333335,0.45087093,-438.88788,185.06364,-0.4592532,19.300259,-0.002758662,8.736233,43.482033,41.734474,-0.023485605,6.8961163,-0.059420664,3.662486,-15.083674,32.610485,0.35778967,5.8307467,-0.058343172,3.65253,11.878945,24.931843,0.11342528,5.4823346,0.007519309,2.9366686,0.20828295,31.80092,0.08601872,6.8488326,0.021750005,3.239424,-19.571835,24.112251,0.1447112,3.6625547,-0.0070249396,1.9339114,-10.926108,17.78141,0.10548826,3.23511,-0.016069205,2.029452,-5.552145,16.089592,0.08189543,2.4786136,-0.007422733,1.349662,-4.2718334,14.262593,0.052452557,1.9388214,-0.0020525774,1.1702951,-1.538374,12.371716,-0.02151944,1.3941888,0.00294679,1.0802474,-5.5226107,17.269262,-0.01069507,2.2018175,-0.0406234,1.2817341,5.080551,8.194509,0.025945397,1.4508122,-0.04357965,0.9178756,-7.2569427,18.231186,-0.094920084,1.997963,-0.018819045,0.8588932,happy
358.4024840903856,316.9517557726543,0.0016104614,0.29306992539414417,2620.361664675409,4992.469031531532,0.4114733,-699.2138,170.26172,0.78955525,16.24803,-0.08523494,8.620967,62.243874,56.884106,0.42982376,6.6948094,-0.034994613,5.0576377,5.08969,26.261522,0.010325788,4.770885,0.013532778,3.484133,13.244958,23.450293,-0.11138164,4.5813513,-0.0247946,2.6147516,4.432772,24.354012,-0.13126306,5.4627767,-0.039607204,2.9113595,-4.0411134,13.793929,-0.07553922,2.6928923,-0.0020072826,1.7139703,-8.36481,19.222233,-0.09486474,3.2480006,0.008400806,1.7361494,-9.839224,11.305115,-0.08441046,1.6458726,0.02889573,1.2833581,-0.66834587,13.28851,-0.1129304,2.1004252,-0.018840184,1.0547775,-5.487225,9.141516,-0.04911614,1.5287836,-0.010740162,1.0483972,-4.7395773,11.206975,-0.102855235,1.719289,-0.02797046,0.8463908,0.2689143,7.7557716,-0.06362832,1.573166,-0.016728383,0.9968563,-2.8782063,10.736702,-0.11007372,1.5441327,-0.03962038,1.0165175,sad
157.07717088767416,12.670160792337501,0.0017569105,0.24656042588495575,2226.581775284537,4694.966814159292,0.4648724,-674.7744,158.21495,0.61191267,14.654603,0.022693347,6.754795,73.81246,52.66209,0.43446195,6.34218,0.009049382,4.265847,5.270497,25.797438,-0.022681016,4.4721484,-0.047436155,3.2850566,22.90697,26.753845,0.009384726,4.608292,0.0037915648,2.778148,5.547591,24.206177,0.019483166,4.8800235,0.003364166,2.9161716,-0.44197455,11.95502,0.022311468,2.2912283,0.012795253,1.2485536,-7.1218762,16.193413,-0.15109406,3.0579448,-0.031349383,1.3601407,-8.26191,13.457949,-0.12347118,2.1365888,-0.017771678,1.3779242,1.8575704,12.729663,-0.06283386,2.1599295,-0.021569552,1.0511446,-3.7563858,9.988552,-0.014627917,1.1952307,0.01105469,0.88047373,0.062032584,12.131937,-0.080121085,2.1817036,-0.0074205105,1.1699017,4.7468266,9.153298,0.023782004,1.7020925,0.0024477798,0.9903024,-3.3409376,12.5400715,-0.10690252,1.3487025,-0.0066149924,0.76920325,sad
179.55709166687095,25.87664159257431,0.001758268,0.267626513231982,2548.323056001625,4804.969031531532,0.40514973,-687.7709,180.60149,0.4119814,18.739405,0.01210055,8.08324,70.35127,61.06789,0.52641124,8.953364,0.08422525,5.386224,10.198018,23.66699,0.20727487,4.8104763,0.022798754,3.543779,11.812355,23.029919,0.038106922,4.0763226,0.054083645,2.27056,4.4583945,20.733006,0.03754938,4.469302,0.013633608,2.2300506,-2.19293,11.848245,0.07841716,2.2604966,0.0067133023,1.4100169,-10.147685,20.760422,0.12678224,3.2555869,-0.021839293,1.9101936,-9.078163,12.038893,0.003696033,1.8277421,-0.010620276,1.5266676,-0.15733998,11.219715,-0.19576389,1.9828064,-0.0025399027,1.3363315,-5.886141,11.232556,-0.15331082,2.1007879,0.04735445,1.2438639,-3.7995377,10.907915,-0.10092412,1.7655556,0.03960573,0.9887445,2.2031584,5.9609585,-0.11472332,0.99812484,0.0015178102,0.7946515,-6.3684707,12.833017,-0.029303813,2.0164964,0.0074612508,0.8495125,sad
179.82073450969315,24.032679966172967,0.004052468,0.2704069279442149,2397.84849627653,4676.782024793389,0.4367426,-606.6728,193.96686,0.5519401,20.668388,0.012682659,9.350926,68.46619,56.132977,0.4097825,9.663575,0.02127694,5.4880385,-4.3769555,33.38718,-0.0024762475,7.129939,-0.024949215,4.44259,19.583902,27.580057,-0.069402926,4.420045,0.0058201943,2.4564195,-3.807271,28.353928,-0.051338855,6.059629,-0.022892358,3.5339155,-8.442422,16.769377,-0.05665747,2.9669578,0.01991977,1.6205157,-12.348261,17.823177,-0.109745756,3.358855,-0.021108402,1.8278598,-12.976012,14.595755,-0.10912864,2.3769705,-0.025729967,1.4673643,-2.0667253,11.749168,-0.097899884,1.5940937,-0.007861127,0.92027646,-6.634354,10.694803,-0.08899472,1.8717161,0.0136181535,1.2654907,-0.686474,10.24772,-0.119800135,2.0686858,-0.0047270237,1.4454534,1.3882993,7.555497,-0.11028777,1.3752711,-0.00094049104,0.8322086,-10.293639,14.420151,-0.08673647,1.7585425,-0.021571476,0.9874114,sad
66.17079228851608,0.7644009633664268,0.0037088594,0.2196320564516129,2185.1081552477076,4345.388104838709,0.46351075,-579.9966,148.63144,-1.2543463,18.363096,-0.3240951,9.135232,67.12345,53.005653,0.21309265,7.538203,-0.07856067,4.54537,-11.744268,31.629873,0.3639938,5.941732,0.07479812,4.350591,22.323444,22.8595,-0.32396412,4.4402437,0.054389983,2.167477,1.0041099,28.461674,-0.169138,5.6357193,-0.018509934,2.9737823,-19.483261,27.141924,0.22494587,4.484795,-0.003990689,2.6015115,-13.046735,15.0174465,0.3056179,2.4790769,0.0010216539,1.4011558,-15.6282625,17.175827,0.11386497,2.9786787,-0.0014196173,1.9710236,-15.0631485,12.602646,-0.013694169,2.3210852,0.040231664,1.610409,-10.334537,8.348683,-0.043786634,1.5211251,0.005693459,0.85194606,-10.381572,12.994617,0.122329175,2.5793164,-0.03622013,1.5663527,-0.58367705,10.377766,-0.093217,1.6817726,-0.0019301551,1.5043571,-11.568505,11.832475,-0.06464196,1.6127493,0.008124365,0.9809553,sad
266.9177188793837,30.235623728739778,0.0044208565,0.2425537109375,2202.29661377231,3933.0729166666665,0.47512382,-590.6617,159.04381,0.6112854,14.723533,0.11766145,8.419982,57.82027,56.71201,0.46436977,7.1748123,0.07164478,5.1169796,-2.6482217,26.589722,0.08004985,4.2757277,-0.022998234,4.003953,17.979542,24.681095,0.06846763,5.0703864,0.0056842607,2.4402404,-2.4051807,28.009579,0.1557333,5.582166,0.047592927,2.6315594,-14.471643,26.345026,0.068651594,4.2699614,0.016534518,2.541326,-8.015958,17.191418,0.06974595,3.0444345,-6.746451e-05,1.4938258,-10.178747,15.490518,0.058411114,2.3719833,0.015349602,1.9582838,-6.285384,11.942057,0.054422274,1.6754998,0.020107627,1.0012969,-5.192151,9.229418,-0.045200467,1.4643751,0.005547015,1.1116822,-9.727866,13.744102,-0.02008315,2.2795281,-0.003658835,1.3772036,2.2296011,9.418228,0.1163822,1.6059582,0.0052388352,1.0531051,-8.236841,11.562025,0.036136247,1.3458459,0.013314815,0.7895677,sad
196.12659378221352,91.26559667705399,0.0066879806,0.19647323876096492,2221.1943599318383,4315.309758771929,0.48715657,-552.3754,149.17447,-0.20911708,22.227102,0.33768553,10.764302,51.025986,56.98155,0.5167831,10.155659,0.03914199,4.82441,0.017904356,25.211237,0.35083053,5.280768,-0.10219372,3.2273474,12.490044,21.242168,0.08167691,4.5975485,0.012143343,2.5093324,3.0859869,24.48237,0.014679304,5.2599773,0.020342316,2.6387973,-11.745151,24.02425,0.37137988,3.6883597,-0.075321674,2.0730164,-15.117542,18.1671,0.08527624,3.5070636,0.016146587,2.2516596,-9.309042,15.377899,-0.06453171,2.5764158,0.036670614,1.5312675,-10.782165,12.080186,0.21627049,1.8815749,-0.049968522,1.1528658,-7.7887425,9.327844,0.15944916,1.6333005,-0.008193733,0.9153982,-8.441431,13.427525,0.1888738,2.4051092,-0.0031445068,1.2513903,2.898066,10.337723,0.031198192,2.01968,0.04126737,1.051278,-8.737622,14.332501,0.0041595637,2.2112591,-0.009588191,1.0853541,sad
210.240071905622,68.37701384577191,0.0054030865,0.2609334309895833,2547.9514986759295,4764.908854166667,0.42262527,-585.0056,174.44421,0.2094717,17.977837,0.0058478992,8.335777,53.78993,58.039104,0.26119158,9.108258,-0.0009616852,5.1571016,-1.6901152,31.49401,0.17459369,6.7766395,-0.015036646,4.5538454,16.634539,27.19294,0.10447481,5.0197997,-0.024608374,2.3435283,1.7243898,24.610691,0.056447823,5.192951,-0.02462496,2.546353,-17.353146,25.335186,0.028403647,4.1294055,-0.02571268,2.539621,-10.424092,18.26986,-0.000108830136,3.3682618,-0.022882413,1.9030864,-14.583492,19.434875,-0.0077923615,3.2362967,-0.016944202,2.1338317,-11.001588,11.803233,-0.008546908,1.5433356,-0.007847468,1.1797277,-4.7002687,8.991813,-0.0065565626,1.6293179,-0.008264224,1.0736939,-10.921163,14.787355,-0.02323511,2.389316,-0.01517787,1.3750764,1.0421448,7.7942634,-0.033447407,1.6276544,-0.025180943,1.165194,-11.242649,12.312087,-0.032371767,1.6849588,-0.025996165,1.0121862,sad
437.8192579314673,292.2289362009202,0.013537577,0.15444413442460317,2183.616056870386,4120.411706349207,0.46435103,-494.58267,206.1494,0.17308871,19.195253,0.072747804,9.07549,43.603386,50.126835,0.23076689,7.560207,0.091544725,4.276235,-9.975174,31.255032,0.19514354,6.078191,0.063183635,4.275073,19.982487,28.185488,0.15272209,5.9271593,0.030722445,2.8621724,-6.539386,27.758343,0.11712157,5.4706225,0.005809903,3.303394,-1.9356239,18.639338,0.0938943,3.5220816,-0.0072553447,2.0190299,-8.066678,20.425936,0.08065752,3.565987,-0.011255329,1.7816734,-8.5850935,16.793514,0.07205466,2.4000094,-0.01146604,1.3284822,3.0020275,15.849114,0.064368136,3.131415,-0.011470867,1.5908446,0.078137375,11.219884,0.056820597,2.1460643,-0.012044034,1.3968703,-4.0631113,12.085622,0.050286006,1.9515476,-0.012400617,1.0836685,9.731579,9.235316,0.045563843,1.6237122,-0.011818436,1.1075966,-7.831388,14.736335,0.042493787,2.0639455,-0.010449269,1.0781949,angry
494.0956289706698,204.15780789664282,0.030416885,0.1925234375,2172.0123459876354,4090.1875,0.47116056,-419.2439,197.14561,0.18568137,20.29798,0.08127689,9.435136,35.857944,42.16552,0.23632212,6.8879585,0.103596345,3.6635368,-12.692719,33.69235,0.18155506,6.126837,0.07559408,3.867471,17.287971,28.497538,0.13574062,5.5061145,0.0456502,2.8396685,-9.653201,25.311775,0.1053555,5.3732724,0.02705346,2.9615688,-8.361254,22.168762,0.07771671,4.0362444,0.021855544,2.1371768,-4.715448,16.399977,0.051247872,3.3451214,0.022374876,2.0849347,-6.81786,13.614081,0.034433883,1.9799236,0.020968415,1.4210508,0.86161,12.732381,0.030266859,2.4295423,0.015375455,1.1567533,-1.6348428,11.259435,0.031705353,2.0980897,0.0075767864,1.3093542,-3.3730128,9.587363,0.028850513,1.610421,0.0010744693,0.92821616,4.4842777,7.793665,0.022675846,1.458666,-0.0029753542,0.9724026,-7.4026175,13.6372175,0.025496006,1.7026306,-0.007525294,1.0084087,angry
153.38228342958087,28.16859473778151,0.004480456,0.18509734623015872,2286.830716990684,4385.3546626984125,0.38805836,-578.12213,178.32997,0.17250222,21.492105,-0.018975943,10.448028,54.47165,60.50207,0.22114225,10.048793,-0.02194823,5.2051024,4.318555,31.61079,0.1693529,6.867573,-0.011830692,4.3285007,18.944933,28.625444,0.11981915,5.5089774,-0.0041553727,2.889767,-2.3118315,29.218082,0.08620707,6.8505607,-0.0007594935,3.437127,-2.5890133,16.53707,0.05862188,3.2650652,0.0016383032,1.6254525,-9.279418,17.701277,0.02668605,3.3561633,0.004194576,1.9859098,-8.605649,13.12398,-0.0026750746,2.2329674,0.004720118,1.449505,-0.8887068,10.056722,-0.015433029,1.9034096,0.0033988056,1.1264372,-3.8384645,10.226823,-0.010901903,1.9575951,0.004045704,1.2902902,-3.358453,8.834307,-0.002984217,1.7081501,0.007564229,0.8815043,6.2618294,8.400205,-0.0023969884,1.4842579,0.008944983,1.0460135,-8.93195,12.740414,-0.0056757745,2.2483964,0.0045825797,1.0772119,angry
