pitch_mean,pitch_std,rms_mean,zcr_mean,tempo,spectral_centroid_mean,spectral_rolloff_mean,chroma_mean,mfcc_1_mean,mfcc_1_std,delta_mfcc_1_mean,delta_mfcc_1_std,delta2_mfcc_1_mean,delta2_mfcc_1_std,mfcc_2_mean,mfcc_2_std,delta_mfcc_2_mean,delta_mfcc_2_std,delta2_mfcc_2_mean,delta2_mfcc_2_std,mfcc_3_mean,mfcc_3_std,delta_mfcc_3_mean,delta_mfcc_3_std,delta2_mfcc_3_mean,delta2_mfcc_3_std,mfcc_4_mean,mfcc_4_std,delta_mfcc_4_mean,delta_mfcc_4_std,delta2_mfcc_4_mean,delta2_mfcc_4_std,mfcc_5_mean,mfcc_5_std,delta_mfcc_5_mean,delta_mfcc_5_std,delta2_mfcc_5_mean,delta2_mfcc_5_std,mfcc_6_mean,mfcc_6_std,delta_mfcc_6_mean,delta_mfcc_6_std,delta2_mfcc_6_mean,delta2_mfcc_6_std,mfcc_7_mean,mfcc_7_std,delta_mfcc_7_mean,delta_mfcc_7_std,delta2_mfcc_7_mean,delta2_mfcc_7_std,mfcc_8_mean,mfcc_8_std,delta_mfcc_8_mean,delta_mfcc_8_std,delta2_mfcc_8_mean,delta2_mfcc_8_std,mfcc_9_mean,mfcc_9_std,delta_mfcc_9_mean,delta_mfcc_9_std,delta2_mfcc_9_mean,delta2_mfcc_9_std,mfcc_10_mean,mfcc_10_std,delta_mfcc_10_mean,delta_mfcc_10_std,delta2_mfcc_10_mean,delta2_mfcc_10_std,mfcc_11_mean,mfcc_11_std,delta_mfcc_11_mean,delta_mfcc_11_std,delta2_mfcc_11_mean,delta2_mfcc_11_std,mfcc_12_mean,mfcc_12_std,delta_mfcc_12_mean,delta_mfcc_12_std,delta2_mfcc_12_mean,delta2_mfcc_12_std,mfcc_13_mean,mfcc_13_std,delta_mfcc_13_mean,delta_mfcc_13_std,delta2_mfcc_13_mean,delta2_mfcc_13_std,emotion
458.6562886800789,95.48692956889296,0.011291205,0.27880859375,125.0,2311.46836650447,4343.104931192661,0.37323022,-544.6297,207.00026,0.0088499095,21.65836,0.0014816412,11.098415,24.519737,47.287895,0.012480069,7.4814553,0.0020833123,3.242293,-13.36673,32.461548,0.012372844,6.6452236,0.0020447108,4.0870667,0.047914427,16.702341,0.012193103,3.8604498,0.0019785573,2.2489352,-16.685957,28.008165,0.011939301,5.005315,0.001882738,2.9046655,-5.349237,13.655379,0.011609139,2.9053578,0.0017556562,1.7473142,-18.20716,22.149385,0.011199993,2.8151817,0.0015968718,1.9654483,-11.72233,16.006191,0.010708863,2.5115016,0.0014079708,1.2060148,-8.453405,14.197132,0.01013366,2.2639787,0.0011932267,1.3112231,-3.23713,7.725599,0.00947352,1.352675,0.0009597158,0.9177272,-10.519049,13.5766115,0.008731205,1.6246338,0.00071662903,0.87290686,-5.5837126,9.913537,0.0079136,1.5943398,0.00047482672,0.6334698,-6.3793845,8.933426,0.007033451,1.3450145,0.0002455867,0.7104143,angry
564.3095972448103,282.3149601266677,0.0077398582,0.3631351829594017,89.28571428571429,3118.9266872707735,5570.178952991453,0.40240583,-562.8229,199.16542,0.0061541027,20.924894,-0.0017064904,9.4508,28.495752,51.284107,0.009093055,8.696495,-0.0022656491,4.267508,-11.750713,34.59755,0.008476358,7.1848264,-0.0031664774,4.433952,0.71452796,19.49007,0.008467352,4.391861,-0.0035389327,2.6451719,-15.703501,27.855474,0.007184966,4.9361453,-0.0045561227,2.8823237,-4.5733604,12.483411,0.006234837,2.4434142,-0.0046006055,1.3945239,-17.785326,22.083818,0.0038675677,3.222781,-0.0049073407,1.9555225,-10.911933,15.442722,0.0018605769,2.4224007,-0.004048648,1.0476689,-5.668894,13.209624,-0.001300199,2.4155905,-0.0034517637,1.4101466,-2.2851145,6.8783545,-0.0037075425,1.4952437,-0.0019029039,1.035556,-9.786554,12.07225,-0.0067774327,1.5624318,-0.0009164291,0.91659486,-2.4491103,6.800416,-0.008690133,1.3185415,0.0006703077,0.66969883,-5.056897,8.196995,-0.010953617,1.5420369,0.0014430722,1.0090008,angry
587.8767785434345,140.4898217738143,0.03862675,0.2193955243644068,127.8409090909091,2300.7562954261466,4220.670021186441,0.36651802,-402.54816,195.03386,-0.010047912,19.273163,0.0018449931,9.577323,10.867806,29.326357,-0.010305235,4.5398483,6.89848e-05,4.248897,-18.829514,33.96257,-0.0026097777,6.834529,-0.0041501275,3.930072,-1.430483,26.495296,0.0021021443,5.699703,-0.004560983,2.83729,-19.691078,27.635088,0.0028143425,4.1578097,-0.0011296289,2.8315368,2.9372118,14.644162,0.004331027,2.72907,0.0008969971,1.765046,-18.046007,21.992247,0.009183593,3.6509058,-0.0014684984,1.9078317,-6.946494,14.047011,0.013110907,2.9404786,-0.0047268947,1.5186385,-8.623525,12.293405,0.010653365,2.0666952,-0.003926449,1.4763469,-2.4194067,11.656972,0.002997459,2.194703,0.00019469309,1.6257145,-6.6633544,16.906923,-0.003065381,2.816592,0.002086366,1.6684737,1.176133,19.353907,-0.0037542146,3.8066595,-0.0008982695,1.8952376,4.823661,15.790741,-0.0025695371,2.9945326,-0.004777134,1.5627639,angry
428.4504571177932,241.93751394187467,0.029492466,0.2408114346590909,119.68085106382979,2326.8869321467287,4283.638946280992,0.3530296,-425.75354,195.05916,-1.2535054e-16,20.048386,4.7289635e-08,8.987763,12.334357,35.235573,1.5763211e-08,5.781734,0.0,4.2078066,-16.87759,32.027245,0.0,6.781825,1.5763211e-08,4.213965,-2.4818153,22.306057,3.940803e-09,4.791482,0.0,2.1718345,-19.836634,26.591766,-7.881606e-09,4.075047,0.0,2.7403116,0.01154682,16.440466,0.0,3.2117875,3.940803e-09,1.6304162,-19.242807,24.333315,0.0,3.533354,0.0,2.0492702,-8.47284,13.668255,0.0,2.1881523,1.5763211e-08,1.2470782,-6.392583,13.233098,-4.7289635e-08,2.3060153,0.0,2.0298514,-2.4525943,10.751825,1.5763211e-08,2.2177331,1.5763211e-08,1.8827703,-4.823429,14.824118,0.0,2.8543792,1.5763211e-08,1.6430175,2.5037026,15.554864,-7.881606e-09,2.5593584,1.5763211e-08,1.579828,2.812708,14.00478,3.1526422e-08,2.3655784,-3.1526422e-08,1.804399,angry
366.7215060285639,177.21967907563476,0.040145125,0.34955465382543105,108.17307692307693,3005.1692481107875,5491.379310344828,0.45904216,-394.79773,192.06203,-0.0004406217,21.947483,-0.0024126505,10.68981,7.2878404,28.934294,-0.00063474,4.781065,-0.0033901313,3.3461585,-19.060125,31.624496,-0.00066678366,5.776839,-0.0033264705,3.8913152,1.0280236,18.727564,-0.00071385823,4.350083,-0.0032298318,2.2349174,-21.416475,30.970572,-0.0007672945,5.3549266,-0.0031122884,3.0873537,-3.4242697,15.139573,-0.0008172316,3.016066,-0.002988435,1.5100756,-22.023266,25.732082,-0.00085390004,3.96223,-0.0028722296,2.2504268,-7.493063,12.447178,-0.0008692565,2.623614,-0.0027753,1.393139,-5.645054,11.237877,-0.0008585266,1.8065947,-0.0027049214,1.0664504,-1.8456386,8.001257,-0.0008207048,1.6864139,-0.002662709,1.2049726,-10.1425905,12.728803,-0.0007588358,2.1720734,-0.0026446828,1.3409562,-2.0777612,11.074235,-0.00067951164,2.348199,-0.002641649,1.3096064,-4.543906,11.4628525,-0.0005919222,2.076441,-0.002640942,1.3664685,angry
596.0704832778923,169.60406296995134,0.027476657,0.31773681640625,114.79591836734693,3018.6921021573344,5437.3046875,0.3909899,-457.04022,220.92354,0.005932919,24.255892,-0.007929739,11.073004,7.3240457,33.171696,-0.005843417,5.6543956,0.008077192,3.280543,-21.56623,40.42865,0.0010432879,8.00134,-0.0010441463,4.8610096,-9.660791,26.61703,0.0046131294,5.534303,-0.006234467,2.5038102,-23.852024,33.047684,-0.006712954,5.507345,0.009258849,3.085458,-2.677119,13.778761,0.005824113,2.6686568,-0.007364734,1.4780756,-23.04067,26.271296,-0.0015999596,3.6360786,0.0019090811,1.827008,-8.667916,12.810501,-0.0019083142,2.1580236,0.0030168693,1.3239013,-11.084853,17.355488,0.0042000017,2.8748407,-0.0052752495,1.6469636,-3.0400212,10.45769,-0.0031761169,2.0680313,0.0039072833,1.4493815,-7.535812,15.926909,0.0014406085,3.518054,-0.0011870146,1.8709152,0.31857362,18.439491,0.0009450277,3.982134,-0.0012141227,2.023949,-1.6485454,15.696604,-0.0013062,3.3931706,0.0015174736,2.099945,angry
459.83998601118,52.43251747269767,0.008581284,0.2598830003004808,125.0,2304.571925360343,4320.6129807692305,0.36302063,-552.6941,181.94225,0.019928198,18.586693,-0.0007218581,9.758057,21.367064,39.482098,0.024659561,5.737329,-0.00061996165,3.4083586,-15.57491,33.960667,0.016159754,7.0440664,0.00028896332,4.4065804,0.66082793,14.502881,0.0066962424,3.126478,0.001162749,2.1609147,-12.673489,18.375961,-0.0014284757,2.5255504,0.0017589423,1.7593312,-2.203772,11.638916,-0.00809217,2.3856986,0.0021768808,1.1999081,-17.266226,18.155148,-0.012776925,3.2776291,0.0024225162,1.8765188,-14.538654,15.075236,-0.0134058045,2.2424324,0.0022081572,1.2164099,-4.776317,11.581397,-0.00871104,2.0960252,0.0013266847,1.3494177,-4.8086014,10.142072,-0.00074129837,1.5945597,6.261239e-05,0.9752481,-9.8917,12.505781,0.006470194,2.1526852,-0.0009960348,1.1856822,-2.5168986,9.341913,0.010740862,1.6143575,-0.0015417245,0.97781515,-0.9837052,4.8839803,0.01314017,0.7985651,-0.0017582717,0.53017825,fearful
489.355386557262,54.27402140253021,0.010420017,0.27096737132352944,138.8888888888889,2667.156234271992,4734.83455882353,0.35146,-536.90643,194.95642,0.020957183,16.405636,-0.0064150654,8.718945,19.701212,39.835934,0.028414682,5.982351,-0.0085362205,3.704136,-19.318995,35.1873,0.024876896,6.985278,-0.006983342,4.345254,4.6314397,17.887346,0.01940729,3.6054099,-0.0045768158,2.1977024,-15.627502,21.013514,0.012592705,2.8036687,-0.0015670353,1.6534015,-3.5140073,12.508688,0.00515486,2.7348044,0.0017367677,1.6575456,-15.418618,16.737677,-0.0021335839,2.6900136,0.005001953,1.4808551,-11.767498,14.438928,-0.008538003,2.2563028,0.007909457,1.18992,-5.5068026,10.782226,-0.013443625,1.8099626,0.010188452,1.2231607,-6.2468657,8.938414,-0.016421456,1.5261872,0.011644708,0.95206904,-9.564034,10.583397,-0.017269306,1.5980127,0.012178555,0.8956965,-2.9599936,10.450264,-0.016025007,2.072795,0.011791858,1.0616435,-2.8875172,7.2885513,-0.01295022,1.2620555,0.010582368,0.924239,fearful
459.05513934686235,33.84112660199798,0.01035307,0.24307894925458715,101.35135135135134,2197.192900559601,4125.286697247707,0.31900018,-548.95593,189.38937,0.00898542,15.27895,-0.017304908,8.290262,23.172373,39.44756,0.012853177,6.639933,-0.02188575,3.3433063,-16.069313,35.663666,0.012901691,7.5303574,-0.014922316,4.274127,3.8013048,18.096176,0.0123028485,4.0711694,-0.0056341127,2.581701,-11.798758,22.871613,0.011120001,3.6562157,0.0035190934,2.4231515,-5.589027,13.8246,0.00964194,2.6558204,0.010594448,1.6686587,-17.820662,18.629705,0.007621846,2.490614,0.014726099,1.9378824,-12.28736,13.26078,0.0046163946,2.1770194,0.016107226,1.2184607,-4.2735167,12.99904,0.00093603245,2.0561333,0.01549939,1.2825427,-6.5261207,10.6242285,-0.00242291,1.6482265,0.013618156,0.94234943,-8.904319,10.628221,-0.004772837,1.5812261,0.010761373,1.0035075,-5.160931,10.750938,-0.006028607,1.9892523,0.0068607954,0.99449855,-2.3808036,9.060624,-0.0060079796,1.6173193,0.0018632853,0.83222336,fearful
459.1787517323178,44.052778435192735,0.009879031,0.2347199326261468,101.35135135135134,2180.3426373397424,4049.956995412844,0.32335904,-538.21606,171.54922,0.043047585,16.116777,0.011458747,8.261106,21.841759,39.54039,0.05910863,6.5242743,0.015806599,3.5575664,-13.934974,35.394257,0.054053962,7.759545,0.014664237,4.523481,-0.33121583,18.110785,0.046431843,3.970736,0.012926871,2.3918002,-11.606716,20.909256,0.03726975,3.8488145,0.010812413,2.2780845,-4.714,13.961415,0.027701803,2.619406,0.008569912,1.7361323,-14.585804,15.4513645,0.018757937,1.9007707,0.0064383987,1.3803755,-14.515385,14.036784,0.011199793,1.3868251,0.004611297,0.70894694,-6.192991,12.427705,0.0054355585,1.9484622,0.0032124259,1.1765381,-6.093378,8.165752,0.0015275431,0.95340186,0.0022877906,0.60165024,-10.170149,12.102401,-0.00072277617,1.5866805,0.0018114673,0.9858333,-4.5792546,9.961768,-0.001645733,1.811402,0.001703693,0.79031336,-2.3788483,6.4488134,-0.0015739608,1.082439,0.0018544887,0.76439136,fearful
767.8274736615083,81.68170620371599,0.02474241,0.2528115549395161,127.11864406779658,2489.8070976714966,4473.853326612903,0.30778992,-409.99475,161.64832,-0.06505847,16.38601,0.021932287,7.6057124,2.5248845,26.045689,-0.041427404,4.446222,0.010647468,2.6214485,-17.675903,30.90207,0.02347194,5.490777,-0.014494544,2.9817977,2.7253346,17.00084,0.0144213075,3.6951551,-0.011541505,2.0558329,-9.830451,21.175518,-0.008134511,2.5953243,-0.00236766,1.7222848,-0.3353934,15.356452,0.022402313,3.1714451,-0.007778753,2.0120673,-19.37788,16.911833,0.0515362,3.2114081,-0.012477625,1.678626,-10.253847,13.8846,0.016337013,2.391574,0.0012972716,1.2764947,-1.1964645,12.660012,-0.020229358,1.6987177,0.0075203343,1.1836475,0.19475546,12.717111,0.0007652477,2.3134542,-0.008314433,1.1737517,-2.5248733,21.26158,0.018777173,3.9099092,-0.014217871,2.0384567,16.614128,20.25859,-0.0065816524,3.3024006,-0.0038756344,2.0693533,18.05334,18.34335,-0.024347518,3.2001166,-0.0010027768,2.300189,fearful
699.8000164892127,101.34314406111093,0.026373643,0.2624397634345794,124.99999999999999,2551.810416657502,4636.536214953271,0.35735837,-437.39435,174.73094,5.3477063e-08,14.413465,-1.7825688e-08,7.4278755,11.674557,32.39227,4.01078e-08,4.893567,2.7852638e-09,2.795016,-18.60561,27.441858,1.7825688e-08,4.197053,1.7825688e-08,2.6850936,-2.4417498,21.88294,-1.7825688e-08,4.095896,-1.7825688e-08,2.2618496,-13.727721,21.062418,0.0,2.7509332,-2.228211e-08,2.018718,-1.507708,15.924075,0.0,3.4502647,-2.6738531e-08,1.9160641,-14.307555,16.91024,2.7852638e-08,2.4039876,4.456422e-09,1.3854715,-12.353068,16.344423,4.456422e-09,2.4383907,0.0,1.1305184,-8.230343,12.765058,-8.912844e-09,1.5407091,-8.912844e-09,1.1286131,-4.3558216,11.683657,8.912844e-09,1.9996345,0.0,1.1325767,-1.8469098,15.04688,1.7825688e-08,3.01081,1.7825688e-08,1.7998936,10.736481,18.016983,-2.228211e-09,2.6669004,0.0,1.7022799,15.0572405,23.62392,-1.7825688e-08,3.562597,0.0,2.095411,fearful
704.0415487515432,108.73265336179,0.03416442,0.22945329784292035,107.14285714285715,2178.3151975096907,4054.2035398230087,0.34963796,-420.4671,189.14929,1.3503353e-07,18.041395,6.7516766e-08,9.249704,12.442661,36.362106,-2.109899e-08,5.9819307,3.3758383e-08,2.7218933,-18.94427,31.123436,0.0,5.343219,0.0,4.2016926,-8.198232,23.572704,4.219798e-09,4.9814897,2.109899e-08,2.6343367,-17.71783,28.88556,3.3758383e-08,4.1211467,0.0,2.5923796,-6.1836653,13.777836,-8.439596e-09,2.6227245,4.219798e-09,1.5061189,-19.249842,22.310507,8.439596e-09,2.7026749,-8.439596e-09,1.7594323,-10.410922,16.2409,1.6879191e-08,3.0734546,0.0,1.4470268,-9.947485,14.703733,0.0,2.2488327,0.0,1.1854769,-7.3961225,11.209032,-8.439596e-09,1.8000494,8.439596e-09,1.0139611,-8.711315,16.679281,1.26593935e-08,3.4813633,8.439596e-09,2.2097511,5.3203177,15.95439,1.6879191e-08,3.6150172,0.0,2.2772472,8.936355,17.706696,0.0,3.2855108,-1.6879191e-08,2.2720664,fearful
428.0371742533252,305.8031693391953,0.033424266,0.35454886300223215,96.15384615384617,2956.1312608543094,5379.115513392857,0.4567435,-435.55093,204.24756,-0.0027931759,21.033234,0.003232956,10.71504,11.610999,33.842487,-0.0039454186,6.1137385,0.0045704287,3.1939893,-21.311527,38.491543,-0.0039314544,6.831614,0.004564864,4.2512975,-7.6715407,21.59297,-0.003908251,4.7648454,0.004555498,2.5345023,-15.972916,29.812761,-0.0038759199,4.239573,0.0045423848,2.4123895,-7.214976,17.70111,-0.0038344914,3.34582,0.00452567,1.7372863,-16.639847,21.525867,-0.0037842053,2.6498277,0.0045052427,1.8779572,-9.722558,15.088063,-0.0037251753,2.2239215,0.004481179,1.2570193,-7.301414,13.560927,-0.0036576858,1.7445589,0.00445354,0.8961273,-5.044513,10.96721,-0.0035818953,1.6617796,0.004422341,1.1561909,-6.9821806,10.747569,-0.003498154,1.5942354,0.0043876427,1.4077722,4.9347816,10.5605345,-0.0034067407,1.3619833,0.004349572,1.1881794,7.469641,18.675966,-0.0033079812,2.7400262,0.0043080873,1.5301528,fearful
339.6466967912413,51.208842737277976,0.0053498647,0.2143434618340164,130.81395348837208,1923.701457432064,3583.7602459016393,0.30878732,-596.3395,192.51997,0.029510576,19.444912,-0.014194864,10.74489,40.890903,58.478878,0.037269656,8.415788,-0.019554095,5.3389874,-7.133792,26.524933,0.041713495,5.78312,-0.019783348,3.6762292,2.689925,20.37833,0.036060676,4.01115,-0.018016374,2.0159447,-8.076373,20.948704,0.036841884,3.5851653,-0.015906435,1.9193364,-2.0654004,13.899348,0.027497847,2.2572322,-0.011673722,0.92406917,-8.816348,15.7759695,0.026122691,2.6859496,-0.008006511,1.3777128,-10.599685,13.73041,0.01632588,2.2224374,-0.0036050535,1.3639059,-7.1513543,12.093096,0.01598003,2.0105553,-0.00075929076,1.4154153,-0.21848188,8.134657,0.0077750897,1.6553963,0.0023328795,0.98640555,-10.267694,12.35737,0.007840684,1.4028264,0.0038166882,0.83030653,0.1680989,7.5896754,0.00086452166,1.3146996,0.0053228238,0.90874183,-2.8680267,5.150816,0.0018862088,0.85970443,0.0052746604,0.79958946,disgust
321.7006862897796,160.2232454849528,0.0061345,0.2769195056352459,98.6842105263158,2309.2388867105265,4281.890368852459,0.40350008,-578.4145,190.13269,0.012102913,21.185177,0.0046699885,11.920397,38.834534,54.101574,0.017572094,8.896149,0.0048907246,4.941175,-8.240476,30.858555,0.020043764,6.167015,0.0014376543,3.718226,2.6462047,17.488382,0.016085804,3.4169376,0.0011271001,1.9227363,-10.126262,18.957981,0.0109623205,3.7181652,0.0020733785,2.1284714,-8.9817915,15.686995,0.0048071304,2.8083954,0.0019929812,1.5376332,-16.245491,17.9962,0.0032728848,3.2783558,-0.0006280438,1.7302846,-11.054222,15.211536,0.0011916688,2.8050027,-0.0028127595,1.4724203,-4.10178,9.924243,0.0025139516,1.5919478,-0.004878657,1.2512597,-4.2326665,8.459495,0.0035731583,1.4358716,-0.006198634,0.9846325,-10.128488,9.8547325,0.0068722707,1.6034138,-0.0071033863,0.97643584,-0.6970313,7.7700977,0.00732969,1.3497945,-0.006444426,0.8681458,-3.5684755,10.522313,0.010338156,2.0186837,-0.007149739,1.2105659,disgust
371.03978559504253,54.06692587106687,0.008214011,0.3419044623940678,133.92857142857144,2843.8112602144342,5057.203389830508,0.33691278,-577.311,184.68384,-0.0013583704,21.887405,-0.0038174116,11.94029,30.665592,48.64178,-0.0017702567,7.372738,-0.0050042607,3.3855298,-13.599374,39.900593,-0.0013418968,8.106833,-0.0038868762,3.598249,0.8363607,20.80669,-0.0007023739,3.8518915,-0.0022298156,2.2946677,-9.908852,23.200968,4.8542617e-05,4.6805058,-0.0002961825,2.3233218,-7.1627564,11.935559,0.0007931119,2.176478,0.0016239107,1.4415658,-15.162723,20.29488,0.0014137651,3.177635,0.00327012,2.0645106,-10.461364,14.327452,0.0018110817,1.9182622,0.0044583012,0.9971686,-4.826708,10.8605585,0.0019194075,2.1661866,0.0051070587,1.2225896,-4.6927557,9.122058,0.0017172126,1.5038303,0.005240388,1.0574292,-8.419421,11.440292,0.0012308841,1.830384,0.0049660676,1.0724529,-1.6813861,6.3993745,0.0005313128,1.2544135,0.004437148,0.86971205,-5.4009743,7.2387037,-0.00027698203,0.8587066,0.0038073594,0.58932376,disgust
348.58621799048893,177.4620062440809,0.00893431,0.3327780330882353,96.15384615384617,2840.211093427062,5289.193802521008,0.42561924,-553.79376,175.67732,0.012429683,22.285137,0.009356652,12.040895,25.313307,38.56905,0.017550109,6.141631,0.013210226,3.3313959,-11.60008,38.722485,0.017465306,7.8887014,0.013144287,3.8415918,6.078105,23.91417,0.017322477,4.88939,0.013035773,2.6997201,-7.738014,24.236673,0.01711961,5.08484,0.01288689,2.43124,-6.7909613,15.293002,0.016854621,2.7243652,0.012700086,1.5981442,-12.227365,19.711624,0.016525818,3.2148402,0.012478244,2.3149533,-6.094897,11.737551,0.01613247,1.8765258,0.01222406,1.0473868,-1.7901087,12.105859,0.015675455,1.9866369,0.011940186,1.2842623,-3.943986,11.271495,0.015157715,1.8806981,0.011628668,1.3331096,-5.47104,10.296304,0.014584434,1.6537435,0.011290915,1.0299474,0.9202052,7.740338,0.013963293,1.6514808,0.010927657,1.0736966,-2.6619253,7.8872943,0.013304273,1.1010953,0.010539043,0.80799735,disgust
396.0911831369026,65.5946768230825,0.016276855,0.22993009052579366,144.23076923076925,2269.1382599117073,4227.306547619048,0.32834703,-494.81125,172.54205,0.00019395415,22.041712,8.356004e-05,11.227412,19.879776,38.19254,0.00027057237,5.8806705,0.00011660527,4.767839,-8.722727,31.697104,0.0002592027,6.914721,0.00011157298,3.9220705,3.5502288,24.245659,0.00024060065,4.791459,0.000103638195,2.878189,-11.762744,21.455338,0.00021531245,3.8352315,9.2718285e-05,2.0573387,-1.9500148,12.208026,0.00018403139,2.2472465,7.925122e-05,1.2496822,-13.204029,18.574078,0.00014770136,3.1383817,6.3595304e-05,1.5088673,-9.507989,15.006579,0.00010727697,2.4307914,4.617417e-05,1.3642297,-6.416172,12.817052,6.397282e-05,1.9694314,2.7543683e-05,1.3761142,-2.4351168,10.099399,1.891151e-05,1.9560751,8.148022e-06,1.0963564,-7.4745097,10.804464,-2.654233e-05,1.95659,-1.1433494e-05,1.3006523,-1.464792,8.233016,-7.11377e-05,1.5995785,-3.0622632e-05,1.0081575,-3.2156787,6.0321474,-0.0001136183,1.003342,-4.8930844e-05,0.87712765,disgust
361.3453757905674,51.579430684957565,0.012056178,0.28776297982283466,112.5,2526.2938484124825,4578.555610236221,0.36391282,-508.6972,154.65839,1.2812652e-07,19.889275,4.7343452e-08,10.115096,19.57578,38.55828,-3.499426e-08,6.1676197,-5.4207373e-08,4.5678554,-10.150828,31.30801,1.1322536e-08,6.602163,-1.7805128e-08,3.8550246,-0.06522115,21.067295,-2.3466395e-10,4.3303437,-1.1381202e-08,2.1868176,-11.016942,21.712732,8.8585645e-09,4.2910295,-1.6954472e-08,2.1754963,-3.6164021,14.235308,-9.79722e-09,2.5821598,-4.047953e-09,1.3318194,-10.525654,16.620203,-6.453259e-10,3.0260675,5.367938e-09,1.5048858,-11.30573,13.185608,1.2789186e-08,2.2092037,4.634613e-09,1.1301309,-7.6623006,13.221592,5.690601e-09,2.2340598,-6.5705907e-09,1.3991668,-2.4935453,9.568381,8.271904e-09,1.8697886,-2.3759725e-09,1.3545557,-7.811008,10.331393,-1.2319858e-08,1.8715717,2.3466395e-09,1.1632042,-2.602779,7.156794,1.548782e-08,1.1354208,1.8010459e-08,0.9889127,-3.666173,8.0341835,5.338605e-09,1.4386537,1.2906518e-09,0.8997038,disgust
367.2952369153588,33.036550400474674,0.009653315,0.3010233729338843,159.5744680851064,2551.3404268367285,4421.164772727273,0.35297513,-543.53613,158.14812,0.009146255,20.231419,-0.0114716785,11.741913,26.077372,47.826233,0.012432353,7.6213574,-0.015432864,3.9708855,-15.132258,40.960205,0.01098383,8.100541,-0.013153353,3.6311815,-1.089545,22.853003,0.00875288,4.599421,-0.009649672,2.572173,-12.2535515,25.521698,0.0059898123,5.223695,-0.00532534,2.5008154,-8.483131,15.41667,0.0030001565,2.7768762,-0.00067201507,1.7644686,-18.699999,19.322767,0.0001064545,3.3073547,0.003792312,2.2475057,-17.316904,16.757124,-0.0023908135,2.1542797,0.007586919,1.2693722,-6.645938,13.91678,-0.004248886,2.193666,0.010325958,1.2462536,-5.92552,9.094831,-0.005310138,1.5895003,0.01176256,1.0928859,-13.668612,12.668474,-0.0055173975,1.7058343,0.011813682,0.9520289,-1.2375065,8.029461,-0.004916466,1.5043583,0.010563483,0.8614248,-4.1894093,6.162045,-0.0036450787,0.9291213,0.008244775,0.62197596,disgust
420.5135831873585,71.73791041016112,0.012916544,0.2554104712701613,95.33898305084745,2273.042555452689,4085.874495967742,0.35145578,-519.42834,191.03143,0.8080528,23.153011,-0.2958898,12.277691,25.646994,45.813126,0.0001655048,8.050058,-0.0066160383,4.2063904,-12.980047,43.767735,0.05039416,8.567175,-0.050954405,4.062826,-6.5925922,27.233328,0.0610044,5.6050735,-0.031002622,2.9078152,-13.79075,29.205774,0.04395715,6.073565,-0.005305014,2.9399078,-9.506685,18.802265,-0.048037544,3.7137816,-0.0017917315,1.9147787,-20.020454,19.515072,-0.28321892,2.8812783,0.073830515,1.9919477,-15.695666,16.726639,0.026692852,2.4340186,-0.034682505,1.2479708,-7.6670084,12.752305,0.0051726364,2.143764,0.0074324184,1.461789,-7.0126295,8.523625,-0.098253354,1.4885554,0.046903085,0.8960811,-13.163266,13.127755,-0.13197087,1.7180986,0.05307529,1.0922744,-2.309819,7.1838493,-0.006560038,1.4720536,0.029982606,0.8131528,-9.414928,10.186419,-0.031715423,1.6848794,0.0055666156,1.0962677,disgust
440.48228703401185,112.8206846320488,0.0064670085,0.38794902726715685,138.8888888888889,2911.7082176178337,5300.3982843137255,0.4046856,-601.88153,209.92348,0.84902173,23.322996,0.43792135,9.669494,34.904415,47.339176,0.16812141,6.3124843,0.07522709,3.2299755,-14.3097,34.207718,-0.055521473,5.839732,-0.03306988,4.3818603,2.4891174,18.230772,-0.018381758,3.871585,-0.0186193,2.8630147,-14.01312,26.045761,0.038079295,3.8098915,-0.015460609,2.0030053,-5.8409157,13.067447,-0.06234364,2.536982,-0.032295495,1.341856,-15.158654,21.498133,-0.0145266475,3.054627,-0.019081898,1.4121445,-10.971914,16.704756,-0.007314564,2.4981463,-0.004040271,1.2125846,-6.915029,13.299729,-0.07674646,2.416978,-0.030539615,1.5332793,-4.8676915,9.363953,-0.039319925,1.9942702,-0.01640972,1.1334658,-10.894403,13.076548,-0.02912097,1.457005,-0.018286144,0.7418361,-3.5875666,8.669083,-0.02747101,1.5003428,-0.018227313,0.9671109,-3.6181514,11.407981,-0.07367162,2.1931682,-0.03775642,1.2729897,surprised
